ID,name
person_632,"Feriby, Johannes, monk of Sheen, 15th cent."
person_633,"Johannes Franciscus domini Cataldini de Callio, fl. 1474"
person_635,"Johannes Incontrus of Volterra, chaplain of S. Pietro Maggiore, Florence, fl. 1477"
person_637,"Istraneus, Johannes, of Treviso, fl. c. 1475–1500"
person_638,"Laurentii, Johannes, of Siena, O.F.M., fl. c. 1481–8"
person_639,"Legat, Johannes, fl. ?"
person_640,"Leyd, Johannes, fl. 1461"
person_641,"Long, Johannes, alias Sampford, chaplain of St Catherine's Chapel, Bridport, fl. c. 1450–60"
person_642,"Malivicini, Johannes, almoner of the Benedictine monastery of Ambronay (diocese of Lyons), fl. 1427"
person_643,"Merylynch, Johannes, monk of Glastonbury, fl. 1406"
person_644,"Johannes Michaelis Caravaziensis de Speronis, of Verona, fl. 1468"
person_645,"Munten, Johannes, canon of Aachen, fl. 1495"
person_646,"Ner, Johannes, provost of St. Peter's, Basle, fl. 1450"
person_647,"Pottere, Johannes, de Zieriksee, active at Rome, 1454"
person_648,"Saundyre (Saunder), Johannes, fellow of All Souls, Oxford (d. 1495)"
person_649,"Seabat, Johannes, of Stein (de lapide), fl. 1459"
person_650,"Serbopoulos, Johannes, late 15th cent."
person_651,"Steenhusen, Johannes, active in Montpellier, 1440"
person_652,"Tyretha, Johannes, of Treviso, fl. 1467"
person_654,"Johannes de Bunna, active in Germany, late 14th cent."
person_655,"Johannes de Canonicis, fl. 1420"
person_658,"Johannes de Luxa, chancellor of Kotor, fl. 1412–1442"
person_659,"Johannes de Mela, fl. 1427"
person_660,"Okham, Johannes de, wardrobe clerk, fl. 1311"
person_661,"Johannes de Parvolis, priest, active in Treviso, 1467"
person_662,"Johannes de Rivilla, active in France, early 15th cent."
person_663,"Johannes, son of Guido de Malzinzelis, early 15th cent."
person_664,"Johannes de Sancto Archangelo (Johannes Archangelus), fl. c. 1360 (?)"
person_665,"Baxter, John, fl. 1702"
person_666,"Johannis de Kemes’, chaplain, fl. 1289–90"
person_667,"Johannnes de Mediolano de Merliano, active at Padua, 1402"
person_670,"Atridge, John, of South Weald, early 18th cent."
person_671,"Barker, dom. John, 15th cent."
person_672,"Blount (Blunt), John, fellow of All Souls College, fl. 1511–38"
person_673,"Borthwick, John, 13th Earl of Crookston (1788–1845)"
person_675,"Broadley, John, of Kirk Ella (1784–1833)"
person_676,"Brooker, John, 17th cent."
person_677,"Browne, John, 16th cent."
person_678,"Buchanan, John, of Patrick Hill, Glasgow, 19th cent."
person_687,"Butler, John, Exchequer clerk, fl. 1541–2"
person_688,"Chalons, family, of Challonsleigh, Devon"
person_689,"Chionopoulos, Johannes, active in Crete, early 15th cent."
person_690,"Clifford, John, of Frampton Court (?), 16th cent."
person_691,"Cobdane, John, 15th cent."
person_692,"Cobham, John, early 14th cent. (?)"
person_693,"Cokkes, John, active at Oxford, early 15th cent."
person_695,"Cowper, John, 16th cent."
person_696,"Crow, John, fl. ?"
person_697,"Curteys, John, of Winchester College and New College (d. 1510)"
person_699,"Geffery, John, of Suffolk, early 16th cent."
person_700,"Gubion, John, mercenary, active in Italy, 1369 (?)"
person_701,"Huberd, John, bailiff of Westminster Abbey at Morden, 1332–3"
person_702,"Hychcok (Hychcoke), John, B.A. (Oxon), fl. 1450–1495"
person_704,"Hyde, John, of Denchworth, fl. 1447"
person_705,"Hywysshe, John, of 'Lodehywysshe', fl. 1425"
person_706,John II Angelos Dukas of Thessaly (d. 1318)
person_707,"Jones, John, binder, of Liverpool, 1771–1831"
person_708,"Langley, John, of Amies (d. 1709/10)"
person_710,"Man, John, of Canterbury, 16th cent. (?)"
person_711,"Marshall, John (1862–1928)"
person_712,"Matthew, John, O.S.B., monk of Glastonbury, 15th cent."
person_713,"Mendames, John, parson of Broomsthorpe, Norfolk, c. 1530"
person_714,"Morden, John, sacrist of Westminster Abbey, 14th cent."
person_715,"Morton, John, of York, fl. 1438"
person_716,"Newton, John of Congleton, draper and shearman, fl. 1492"
person_717,"Paunteley, John, O.S.B., monk of Gloucester, fl. c. 1375–1412"
person_718,"Pigot, John, fl. c. 1397–1415"
person_719,"Pyrle, John, of Buckland, Berks, 15th cent. (?)"
person_720,"Radcliff, Sir John, of Attleborough (d. 1441)"
person_721,"Reed, John, early 16th cent."
person_722,"Robinson, John, fl. 1573"
person_724,"Savage, John, 16th cent."
person_726,"Scutariotes, Johannes, 15th cent."
person_728,"Stafford, John, bishop of Bath (sedit 1424–1443) (d. 1452)"
person_729,"Swetstock, John, O.S.B., monk of St. Albans, fl. ?"
person_730,"Teryngham, John (d. 1465)"
person_731,"Tudor, John, fl. c. 1600"
person_732,"Wakering, John, bishop of Norwich (sedit 1416–25)"
person_735,"Croft, Sir John de, of Dalton, Lancs (d. 1419/20)"
person_736,"Hertford, John de, abbot of St. Albans 1235–63"
person_737,"Johannes Campofregosa [Giovanni Fregoso ?], active at Genoa (?), 1421"
person_738,"Ferentino, Giovanni da, cardinal and papal legate (d. 1217)"
person_739,"John of London, monk of St. Augustine's Canterbury, fl. c. 1290–c.1330"
person_740,"John the Calligrapher, fl. 895"
person_741,"Tiptoft, John, baron Tiptoft (c. 1378–1443)"
person_742,"Jop. R., active at Padua, 1460"
person_743,"Harford, Joseph, 1741–1802"
person_744,"Martini, Guiseppe (Joseph), bookseller, of Lugnano (1870–1944)"
person_745,"Domitius, Julius, tribune of a legion, 2nd cent."
person_746,"Corbet, Katherine, 16th cent."
person_748,"Griffo, Leonardo, bishop of Gubbio (sed. 1472) and papal secretary"
person_749,"Lanfranc of Paris, fl. ?"
person_750,"Lanfrancus de Pancis (Lanfranco de'Panci) de Cremona, active at Bologna, c. 1258–65"
person_751,"Laurencius, active in Norfolk, early 16th cent."
person_752,"Dyamas, Laurentius, fl. c. 1445"
person_753,"Rieti, Laurent de (Laurentius de Reathe), O.F.M., minister of the province of St. Anthony (Venice), early 15th cent."
person_754,"Bellanti, Laurentius son of Petrinus, of Siena, fl. 1454"
person_755,"Reyner, Lawrence, prior of Dieulouard 1624–9, 1653–7"
person_758,"Wight, Leonard, 16th cent."
person_760,"Leonardo Francisci de Orto, rector of the church of San Miniato fra le Torri, Florence, fl. c. 1452"
person_762,"Leonardus de Gropius of Modena, fl. 1241"
person_763,"Pio di Savoia, Leonello (Lionello), signore di Carpi (d. 1477)"
person_765,"Pole, Lodewycus, 15th cent. (?)"
person_766,"Sanbonifazio (Sambonifazio), Lodovico, of Lendinara and Padua, fl. 1447"
person_771,"Tollemache family, of Helmingham, Suffolk"
person_773,"Loredano, family, of Venice"
person_775,"Pourchin, Louis, early 16th cent."
person_776,"Louis II d'Orléans (1510–37), duc de Longueville"
person_778,"Giannini, Conte Luca, 19th cent. (?)"
person_779,"Maripetro, Lucas, 16th cent."
person_780,"Lucas de Empoli, -appoximately ?1363"
person_781,"Calcina, Ludovico, fl. 1466"
person_784,"Ludovico d'Osimo, active at Ferrara and Padua, 1467–9"
person_786,"Vernulliat, Ludovicus, fl. 1454"
person_787,"Lysimachus, 3rd cent. BC"
person_788,"Linde, M. A. van der, fl. 1864 (?)"
person_789,"Guadagni, M. Giovanni, 16th cent."
person_790,"M. Julius Alexander, fl. 199"
person_791,"Rifflart, Guillaume de, seigneur de Rozée, fl. 1566"
person_792,"Vincenzo de Aquila, maestro, fl. 1479"
person_793,"Zacharia, maestro (d. by 1479)"
person_794,"Maestro dei Giuramenti, active at Venice c. 1473–85"
person_795,"Maestro dei Cartigli, active at Pisa, mid–14th cent."
person_796,"O'Donnell, Manus (d. 1563), lord of Tyrconnell"
person_797,"Racanetis, magister Antonius son of magister Johannes, active at Capo d'Istria, 1443–4"
person_798,"Benedictus, magister, of Verona, fl. 1384"
person_799,"Villegas, magister Johannes de, active at Bologna, 1472"
person_800,"Fellowes, Major Charles, c. 1964 (?)"
person_801,"Littledale, Major H. A. P., fl. c. 1951"
person_802,"Tomkinson, Major Herbert (1873–1951)"
person_803,"Borthwick, John Henry Stuart, of Borthwick and Crookston (1905–96)"
person_805,"Sotheby, Major-General Frederick Edward, of Ecton Hall (d. 1909)"
person_808,"Pancratius, Manuel, fl. 1305–12"
person_809,"Marchinus, fl. 1505"
person_810,"Trivixano, Marcus, OFM, provincial of the Romagna, 14th–15th cent."
person_811,"Marduel, 'ecclesiae primatialis', fl. 1782"
person_812,"Medlye, Margerie, of Yorkshire, fl. 1589"
person_813,"D'Aubigné, Marguerite, fl. 1512, widow of Jehan Royrand, seigneur of La Claye and Bretignolles"
person_814,"Maria, active at Venice, 1486"
person_815,"Cimatore, Maria di Matteo, fl. 1455"
person_816,"Sanudo, Marino, of Venice, fl. 1422"
person_817,"Galazi, Marinus, active at Venice (?), 1459"
person_818,"Constable, Marmaduke, of Everingham (d. 1632)"
person_819,"Clifford, Mary, of Frampton Court (?), 16th cent."
person_820,"Ingram, Mary (d. 1824)"
person_821,"Tresham (afterwards Brudenell), Mary (d. 1664)"
person_822,"Fane, Mary, baroness le Despencer (d. 1626)"
person_823,"Mary of Woodstock (1278–c.1332), daughter of Edward I"
person_824,Master of Nicholas Brouwer
person_825,"Master of Pisa, Bibl. Capitolare, Cor. E.8, late 14th cent."
person_826,"Master of the Egerton Genesis, fl. c. 1350–75"
person_827,"Masters of the Golden Scrolls, active in Bruges c. 1415-1450"
person_830,"Master of Peter Danielssoen (Master of the Morgan Spiegel), active c. 1455–1457"
person_831,"Master of the Roman de la Rose, early 15th cent."
person_837,"Shypman, Matthew, OFM, friar of Colchester, fl. 1510"
person_839,"Mathias, binder, of Vienna, fl. 1467–75"
person_840,"Harnischer, Mathias, chaplain of St. Peter's, Basle, fl. 1456"
person_841,"Mattheus de Curttibus (?) of Biella (?), 15th cent. (?)"
person_842,"Mackay, Matthew (d. 1913), of Jesmond"
person_848,"Mercurius, 6th–7th cent."
person_849,"Bonus, Michael, podestà of Padua, Verona etc., mid–16th cent."
person_854,"Pudsey, Michael (1618–98)"
person_855,"Pudsey, Michael (1680–1749)"
person_856,"Michael, bishop of Tarazona in Aragon (sedit 1119–51)"
person_858,"Michele di Piero, fl. 1448"
person_859,"Magloire, Mignon, 19th cent."
person_860,"Milburga/Mildburg, 12th cent."
person_861,"Adys, Miles, chamberlain of London 1479–84"
person_862,"Barne, Miles, vicar of Lyminge, 17th cent."
person_863,"Milo de Carrara of Padua, 15th cent."
person_864,"Tomkinson, Miriam Robinette ('Robin') (1916–86)"
person_866,"Bourne, Miss A. S., 19th cent."
person_867,"Buckler, Miss B., fl. 1929"
person_868,"Cresswell, Miss C. M., fl. 1926"
person_869,"Chesney, Miss K., fl. 1962"
person_870,"White, Miss Phyllis Lindsay, fl. 1981"
person_871,"Baillencourt, Mme. Jeanne de, dame d'Ittre, viscomtesse de Hanicamp, fl. 1566"
person_872,"Montague, family, earls of Salisbury"
person_874,"Awbrey, Morgan, of Oxford, c. 1600"
person_876,"Spurling, Mr. J."
person_878,"Molloy, Mr., 20th cent. (?)"
person_879,"North, Mr., of Saltby, 17th–18th cent. (?)"
person_880,"Whiteland, Mr., 17th cent."
person_881,"Clapom, Mr. Edmund, of Yorkshire, late 16th cent."
person_882,"Todd, Mr. Robert, vicar of Leeds, fl. 1618–34"
person_883,"Stephens, Mrs., 19th cent. (?)"
person_884,"Taylor, Mrs. B. E., of Burcombe, Wilts, fl. 1977"
person_885,"Ludlam, Mrs. E. H., 20th cent."
person_886,"Buchanan, Mrs. E. O., 20th cent."
person_887,"Saint, Mrs. E., of Headington, Oxford, 20th cent."
person_888,"Grey, Mrs., 16th cent."
person_889,"Coxe, Mrs. Hilgrove, of Watlington, 20th cent."
person_890,"Lister, Mrs. Raymond, 20th cent."
person_891,"Niccolò Berti Martini de’ Gentiluzi (c. 1388–1468), of San Gimignano, notary of Florence"
person_892,"Cholmley, Nathaniel (d. 1827)"
person_897,"H...., Nicholao (?), 15th cent."
person_898,"Bellew, Nicholas, 15th cent. (?)"
person_899,"Boheler, Nicholas, of 'Spira', 15th cent."
person_900,"Malemeyns, Nicholas, fl. c. 1300"
person_901,"Philip, Nicholas, OFM, early 15th cent."
person_902,"Sandys, Nicholas, fl. ?"
person_903,"Ryssheton, Nicholas de, fl. 1405"
person_904,"Nicholaus ... fostus, 16th cent."
person_905,"Nicholaus Germine de Crispis, early 15th cent."
person_906,"Nicholaus Iovannis de Vannis de Sassena, fl. 1452"
person_907,"Cawnerlye, Nicolas, of Yorkshire, late 16th cent."
person_908,"Nicolaus, French illuminator, fl. c. 1300"
person_910,"Lecluse, Nicolaus de, rector of Chauny, 17th cent."
person_911,"Niolaus (sic) presbyter, fl. c. 1400"
person_914,"Nuño Dias, notary, fl. 1447"
person_915,"Eytensheim, Nycolaus, fl. 1360"
person_917,"Gollancz, Oliver, 20th cent."
person_918,"Whetenall, Oliver, vicar of Besthorp, fl. 1445"
person_919,"Littledale, Olivia, fl. c. 1973–4"
person_920,"Orlandini, family, of Florence"
person_921,"Ormannus de Erfordia, 15th cent., second half"
person_922,"Brookfield, P., fl. 1904"
person_923,"Emiliani, P."
person_924,"Leathes, P. H. (d. c. 1838)"
person_925,"Davies-Cooke, Major P. R., of Gwysaney, 20th cent."
person_926,"Pace (or Isace?) de Paulinis de Roma, early 15th cent."
person_927,"Malatesta, Pandolfo"
person_928,"Paniscus, 2nd cent. BC"
person_931,"Dale, Paul van, 16th cent, second half"
person_932,"Paulus Veronenses, 15th cent."
person_933,"Paulus Johannes de Mannasseis de Interamna, fl. 1425–6"
person_934,"Paulus de Marostica, fl. 1465"
person_935,"Woodleighe, Peter, of Devon (?), 16th cent."
person_936,"Petrus, cancellarius, 6th or 7th cent."
person_937,"Petrus, active in England, c. 1400"
person_938,"Petrus Bertolaxii Belli of Albino, notary of Bergamo"
person_939,"Petrus Nardi, papal auditor, 15th cent."
person_940,"Petrus Schachus, son of Bonaventura, fl. c. 1323"
person_941,"Petrus canonicus, active in Italy, 1458"
person_942,"Petrus de Zangrandis, active in Parma, 1468"
person_944,"Philipo de Mediolano, fr., 15th cent. (?)"
person_945,"Calandrinus, Philippus (1403–76), cardinal-archbishop of Bologna"
person_946,"Perman (?) alias Raes, Philippus, fl. 1503"
person_947,"Philoxenion, fl. c. 110 BC"
person_951,"Buonaparte, Pierantonio di Benedetto, 16th cent."
person_953,"Strozzi, Piero, 15th cent."
person_954,"Vanye, Pierre, of Lyon, fl. 1507–11"
person_955,"Martilière, Pierre de la, advocate, fl. 1612"
person_956,"Pierus Martini Servantii de S. Severino, fl. 1486"
person_957,"Girometti, Pietro, 1811–1859"
person_960,"Martino, Pietro di Bonaghuida di, of Florence, fl. 1461"
person_963,"Pitro dall Chiesa, early 16th cent."
person_964,"Plesseboys, active in Paris (?), c. 1420"
person_966,"Pompeius of Bologna, 15th cent."
person_973,"Linden, prior Johannes, 15th cent."
person_974,"Wymondham alias Butild, Robert, prior of Hickling, doc. 1503–1536"
person_976,"Eusebius of Cremona, pseudo"
person_979,Puttick
person_980,"Belby, R., late 15th cent."
person_981,"Blyke, Richard (d. 1775), antiquary"
person_982,"Jenkins, R. C., fl. 1953"
person_983,"Routh, R. G., esq., headmaster of Bromsgrove School, Worcestershire (early 20th cent.)"
person_984,"Howlett, R. R., fl. 1917"
person_985,"Shipden, R., early 15th cent."
person_986,"R.I., 16th cent."
person_987,"Dixon, Rachel widow of Bright, early 18th cent."
person_988,"Raegenboldus sacerdos, 9th cent."
person_989,"Sympsun, Ralph, esq., 18th cent."
person_990,"Rainerius de Maschis of Rimini, fl. c. 1466"
person_991,Raynes (mid–15th cent.)
person_992,"Reparandinus, 15th century, third quarter"
person_993,"Sinclair, Rev. Allan, fl. 1860"
person_995,"Deacon, Rev. Charles, fl. 1953"
person_996,"Harford, Rev. Frederick Kill (1832–1906), minor canon of Westminster"
person_998,"Creed, Rev. H. K., early 19th cent. (?)"
person_999,"Hyde, Rev. Henry Barry (d. 1906)"
person_1000,"Gosset, Rev. Isaac, vicar of Windsor, fl. 1806–21"
person_1001,"North, William, vicar of Saltby, fl. 1680–1731"
person_1002,"Gresley, Rev. Nigel Walsingham, 1850–1909"
person_1003,"Ludovicus Venetus, 15th cent."
person_1004,"Ric., 15th cent."
person_1005,"Hassall, Richard, late 14th cent."
person_1006,"Ricardulus de Samforde, late 13th cent."
person_1008,"Ricciabani, family, of Florence"
person_1009,"Legh, Richard, fl. 1613"
person_1010,"Aston, Richard, lieutenant of Calais, early 15th cent."
person_1012,"Bennett, Richard, of Riversdale, Manchester, fl. 1898–1900"
person_1015,"Bole, Richard (d. 1477), fellow of Balliol College and archdeacon of Ely"
person_1016,"Dowse, Richard, 16th cent."
person_1017,"Fowler, Henry, rector of Minchinhampton, Glos., c. 1618–42"
person_1018,"Hancock, Richard"
person_1019,"Helmyslay, Richard, friar, fl. 1380"
person_1020,"Wood, Richard Henry (1820–1908)"
person_1021,"Holcot, Richard, of Buckland, Berks (d. 1465)"
person_1022,"Howlett, Richard, fl. 1889"
person_1024,"Kidderminster, Richard (c. 1461–1533/4), abbot of Winchcomb"
person_1025,"Lumlay, Richard, 16th cent."
person_1026,"Maye, Richard, 16th cent."
person_1027,"Moresby, Richard (d. by 1461)"
person_1028,"Pollard, Richard, before 1505–1542"
person_1029,"Rowe, Richard, of Yorkshire, late 16th cent."
person_1030,"Stapleton, Richard, master of Balliol College, Oxford, fl. c. 1411–33"
person_1031,"Walker, Richard, 15th cent."
person_1032,"Walton, Richard (b. 1519)"
person_1033,"..., Richard, 16th cent."
person_1034,"Wood, Richard, 16th–17th cent."
person_1035,"Dumvill, Richard Maria (1600–67), of Lymm, Cheshire"
person_1036,"Normecot, Richard, fl. 1570"
person_1037,"Rinaldus de Albicis, 'miles', of Florence, fl. 1419"
person_1039,"Robert, fl. c. 1130–60"
person_1040,"Byard, Robert, 16th–17th cent."
person_1041,"Champlayn, Robert, KG, 15th cent."
person_1042,"Davies-Cooke family of Gwsaney, Llanerch and Owston"
person_1044,"Davies, Robert, of Llannerch (1684–1728)"
person_1045,"Felle, Robert, fl. 1509–11"
person_1046,"Freelove, Robert, fl. 1550"
person_1047,"Gringore, Robert, receiver of Thury, fl. 1458–9"
person_1048,"Herring, Robert (1903–75)"
person_1049,"Hournewell, Robert, 15th–16th cent. (?)"
person_1054,"Preston, Robert, fl. c. 1500"
person_1055,"Russell, Robert, of 'Merstone', 13th cent."
person_1058,"Stockman, Robert, of Honiton, 16th cent."
person_1059,"Stockman, Robert, the younger, 16th cent."
person_1060,"Wetherell, Robert, 16th cent. (?)"
person_1061,"Wyvill, Robert (d. 1375), bishop of Salisbury"
person_1062,"Gaham, Robert de, 13th cent."
person_1063,"Spencer, Robert, first Baron Spencer (1570–1627), of Wormleighton"
person_1064,"Robert, infirmarer of St. Augustine's, Canterbury, 13th cent."
person_1065,"Curzun, Robert de, fl. c. 1200"
person_1066,"Harry, Robert ap, 16th cent."
person_1067,"Blakeney, Robert, prior of Tynemouth, c. 1539–40"
person_1068,Rodel (?)
person_1069,"Rodulfus, active at Metz c. 1048–78"
person_1071,"Hewchet, Roger, of London, 'gionier', 16th cent."
person_1072,"Outlawe, Roger, prior of Kilmainham, 1321–1339"
person_1073,"Walle, Roger, canon of Lichfield, -1488"
person_1074,"Conway, Roger de, O.F.M. (d. c. 1360)"
